name,percentage_male,japanese_name,classfication,attack,defense,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,capture_rate,experience_growth,height_m,hp,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
Karrablast,50,Kaburumoカブルモ,Clamping Pokémon,75,45,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,315,200,1000000,0.5,50,588,40,45,60,bug,,5.9,5,0
Escavalier,50,Chevargoシュバルゴ,Cavalry Pokémon,135,105,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,3840,70,495,75,1000000,1.0,70,589,60,105,20,bug,steel,33.0,5,0
Foongus,50,Tamagetakeタマゲタケ,Mushroom Pokémon,55,45,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,5120,70,294,190,1000000,0.2,69,590,55,55,15,grass,poison,1.0,5,0
Amoonguss,50,Morobareruモロバレル,Mushroom Pokémon,85,70,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,5120,70,464,75,1000000,0.6,114,591,85,80,30,grass,poison,10.5,5,0
Frillish,50,Pururillプルリル,Floating Pokémon,40,50,0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,5120,70,335,190,1000000,1.2,55,592,65,85,40,water,ghost,33.0,5,0
Jellicent,50,Burungelブルンゲル,Floating Pokémon,60,70,0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,5120,70,480,60,1000000,2.2,100,593,85,105,60,water,ghost,135.0,5,0
Alomomola,50,Mamanbouママンボウ,Caring Pokémon,75,80,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,10240,70,470,75,800000,1.2,165,594,40,45,65,water,,31.6,5,0
Joltik,50,Bachuruバチュル,Attaching Pokémon,47,50,1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,5120,70,319,190,1000000,0.1,50,595,57,50,65,bug,electric,0.6,5,0
Galvantula,50,Dentulaデンチュラ,EleSpider Pokémon,77,60,1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,5120,70,472,75,1000000,0.8,70,596,97,60,108,bug,electric,14.3,5,0
Ferroseed,50,Tesseedテッシード,Thorn Seed Pokémon,50,91,1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,5120,70,305,255,1000000,0.6,44,597,24,86,10,grass,steel,18.8,5,0
Ferrothorn,50,Nutreyナットレイ,Thorn Pod Pokémon,94,131,1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,5120,70,489,90,1000000,1.0,74,598,54,116,20,grass,steel,110.0,5,0
Klink,,Giaruギアル,Gear Pokémon,55,70,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,5120,70,300,130,1059860,0.3,40,599,45,60,30,steel,,21.0,5,0
Klang,,Gigiaruギギアル,Gear Pokémon,80,95,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,5120,70,440,60,1059860,0.6,60,600,70,85,50,steel,,51.0,5,0
Klinklang,,Gigigiaruギギギアル,Gear Pokémon,100,115,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,5120,70,520,30,1059860,0.6,60,601,70,85,90,steel,,81.0,5,0
Tynamo,50,Shibishirasuシビシラス,EleFish Pokémon,55,40,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,5120,70,275,190,1250000,0.2,35,602,45,40,60,electric,,0.3,5,0
Eelektrik,50,Shibibeelシビビール,EleFish Pokémon,85,70,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,5120,70,405,60,1250000,1.2,65,603,75,70,40,electric,,22.0,5,0
Eelektross,50,Shibirudonシビルドン,EleFish Pokémon,115,80,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,5120,70,515,30,1250000,2.1,85,604,105,80,50,electric,,80.5,5,0
Elgyem,50,Ligrayリグレー,Cerebral Pokémon,55,55,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,335,255,1000000,0.5,55,605,85,55,30,psychic,,9.0,5,0
Beheeyem,50,Ohbemオーベム,Cerebral Pokémon,75,75,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,485,90,1000000,1.0,75,606,125,95,40,psychic,,34.5,5,0
Litwick,50,Hitomoshiヒトモシ,Candle Pokémon,0.00,0.00,0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,5120,70,275,190,1059860,0.3,50,607,65,55,20,ghost,fire,3.1,5,0
Lampent,50,Lamplerランプラー,Lamp Pokémon,0.00,0.00,0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,5120,70,370,90,1059860,0.6,60,608,95,60,55,ghost,fire,13.0,5,0
Chandelure,50,Chandelaシャンデラ,Luring Pokémon,0.00,0.00,0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,5120,70,520,45,1059860,1.0,60,609,145,90,80,ghost,fire,34.3,5,0
Axew,50,Kibagoキバゴ,Tusk Pokémon,87,60,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,320,75,1250000,0.6,46,610,30,40,57,dragon,,18.0,5,0
Fraxure,50,Onondoオノンド,Axe Jaw Pokémon,117,70,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,410,60,1250000,1.0,66,611,40,50,67,dragon,,36.0,5,0
Haxorus,50,Ononokusオノノクス,Axe Jaw Pokémon,147,90,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,35,540,45,1250000,1.8,76,612,60,70,97,dragon,,105.5,5,0
Cubchoo,50,Kumasyunクマシュン,Chill Pokémon,70,40,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,305,120,1000000,0.5,55,613,60,40,40,ice,,8.5,5,0
Beartic,50,Tunbearツンベアー,Freezing Pokémon,130,80,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,5120,70,505,60,1000000,2.6,95,614,70,80,50,ice,,260.0,5,0
Cryogonal,,Freegeoフリージオ,Crystallizing Pokémon,50,50,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,6400,70,515,25,1000000,1.1,80,615,95,135,105,ice,,148.0,5,0
Shelmet,50,Chobomakiチョボマキ,Snail Pokémon,40,85,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,305,200,1000000,0.4,50,616,40,65,25,bug,,7.7,5,0
Accelgor,50,Agilderアギルダー,Shell Out Pokémon,70,40,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,495,75,1000000,0.8,80,617,100,60,145,bug,,25.3,5,0
Stunfisk,50,Maggyoマッギョ,Trap Pokémon,66,84,1,1,1,0,1,1,1,0.5,1,2,2,2,1,0.5,1,0.5,0.5,2,5120,70,471,75,1000000,0.7,109,618,81,99,32,ground,electric,11.0,5,0
Mienfoo,50,Kojofuコジョフー,Martial Arts Pokémon,85,50,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,350,180,1059860,0.9,45,619,55,50,65,fighting,,20.0,5,0
Mienshao,50,Kojondoコジョンド,Martial Arts Pokémon,125,60,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,510,45,1059860,1.4,65,620,95,60,105,fighting,,35.5,5,0
Druddigon,50,Crimganクリムガン,Cave Pokémon,120,90,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,7680,70,485,45,1000000,1.6,77,621,60,90,48,dragon,,139.0,5,0
Golett,,Gobitゴビット,Automaton Pokémon,74,50,0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,6400,70,303,190,1000000,1.0,59,622,35,50,35,ground,ghost,92.0,5,0
Golurk,,Goloogゴルーグ,Automaton Pokémon,124,80,0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,6400,70,483,90,1000000,2.8,89,623,55,80,55,ground,ghost,330.0,5,0
Pawniard,50,Komatanaコマタナ,Sharp Blade Pokémon,85,70,1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,5120,35,340,120,1000000,0.5,45,624,40,40,60,dark,steel,10.2,5,0
Bisharp,50,Kirikizanキリキザン,Sword Blade Pokémon,125,100,1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,5120,35,490,45,1000000,1.6,65,625,60,70,70,dark,steel,70.0,5,0
Bouffalant,50,Buffronバッフロン,Bash Buffalo Pokémon,110,95,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,490,45,1000000,1.6,95,626,40,95,55,normal,,94.6,5,0
Rufflet,100,Washibonワシボン,Eaglet Pokémon,83,50,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,5120,70,350,190,1250000,0.5,70,627,37,50,60,normal,flying,10.5,5,0
Braviary,100,Warrgleウォーグル,Valiant Pokémon,123,75,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,5120,70,510,60,1250000,1.5,100,628,57,75,80,normal,flying,41.0,5,0
Vullaby,0,Valchaiバルチャイ,Diapered Pokémon,55,75,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,5120,35,370,190,1250000,0.5,70,629,45,65,60,dark,flying,9.0,5,0
Mandibuzz,0,Vulginaバルジーナ,Bone Vulture Pokémon,65,105,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,5120,35,510,60,1250000,1.2,110,630,55,95,80,dark,flying,39.5,5,0
Heatmor,50,Kuitaranクイタラン,Anteater Pokémon,97,66,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,484,90,1000000,1.4,85,631,105,66,65,fire,,58.0,5,0
Durant,50,Aiantアイアント,Iron Ant Pokémon,109,112,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,5120,70,484,90,1000000,0.3,58,632,48,48,109,bug,steel,33.0,5,0
Deino,50,Monozuモノズ,Irate Pokémon,65,50,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,10240,35,300,45,1250000,0.8,52,633,45,50,38,dark,dragon,17.3,5,0
Zweilous,50,Diheadジヘッド,Hostile Pokémon,85,70,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,10240,35,420,45,1250000,1.4,72,634,65,70,58,dark,dragon,50.0,5,0
Hydreigon,50,Sazandoraサザンドラ,Brutal Pokémon,105,90,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,10240,35,600,45,1250000,1.8,92,635,125,90,98,dark,dragon,160.0,5,0
Larvesta,50,Merlarvaメラルバ,Torch Pokémon,85,55,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,10240,70,360,45,1250000,1.1,55,636,50,55,60,bug,fire,28.8,5,0
Volcarona,50,Ulgamothウルガモス,Sun Pokémon,60,65,0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,10240,70,550,15,1250000,1.6,85,637,135,105,100,bug,fire,46.0,5,0
Cobalion,,Cobalonコバルオン,Iron Will Pokémon,0.00,0.00,0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,20480,35,580,3,1250000,2.1,91,638,90,72,108,steel,fighting,250.0,5,1
Terrakion,,Terrakionテラキオン,Cavern Pokémon,129,90,0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,20480,35,580,3,1250000,1.9,91,639,72,90,108,rock,fighting,260.0,5,1
Virizion,,Virizionビリジオン,Grassland Pokémon,90,72,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,20480,35,580,3,1250000,2.0,91,640,90,129,108,grass,fighting,200.0,5,1
Tornadus,100,Tornelos (keshin Forme)トルネロス,Cyclone Pokémon,100,80,0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,30720,90,580,3,1250000,1.5,79,641,110,90,121,flying,,63.0,5,1
Thundurus,100,Voltolos (keshin Forme)ボルトロス,Bolt Strike Pokémon,105,70,0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,30720,90,580,3,1250000,1.5,79,642,145,80,101,electric,flying,61.0,5,1
Reshiram,,Reshiramレシラム,Vast White Pokémon,120,100,0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,30720,0,680,3,1250000,3.2,100,643,150,120,90,dragon,fire,330.0,5,1
Zekrom,,Zekromゼクロム,Deep Black Pokémon,150,120,1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,30720,0,680,3,1250000,2.9,100,644,120,100,90,dragon,electric,345.0,5,1
Landorus,100,Landlos (keshin Forme)ランドロス,Abundance Pokémon,145,90,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,30720,90,600,3,1250000,1.5,89,645,105,80,91,ground,flying,68.0,5,1
Kyurem,,Kyuremキュレム,Boundary Pokémon,120,90,1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,30720,0,700,3,1250000,3.0,125,646,170,100,95,dragon,ice,325.0,5,1
Keldeo,,Keldeo (itsumo No Sugata)ケルディオ,Colt Pokémon,72,90,0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,20480,35,580,3,1250000,1.4,91,647,129,90,108,water,fighting,48.5,5,1
Meloetta,,Meloetta (step Forme)メロエッタ,Melody Pokémon,128,90,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,30720,100,600,3,1250000,0.6,100,648,77,77,128,normal,psychic,6.5,5,1
Genesect,,Genesectゲノセクト,Paleozoic Pokémon,120,95,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,30720,0,600,3,1250000,1.5,71,649,120,95,99,bug,steel,82.5,5,1
Chespin,88.1,Harimaronハリマロン,Spiky Nut Pokémon,61,65,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,313,45,1059860,0.4,56,650,48,45,38,grass,,9.0,6,0
Quilladin,88.1,Hariborgハリボーグ,Spiny Armor Pokémon,78,95,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,405,45,1059860,0.7,61,651,56,58,57,grass,,29.0,6,0
Chesnaught,88.1,Brigarronブリガロン,Spiny Armor Pokémon,107,122,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,5120,70,530,45,1059860,1.6,88,652,74,75,64,grass,fighting,90.0,6,0
Fennekin,88.1,Fokkoフォッコ,Fox Pokémon,45,40,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,307,45,1059860,0.4,40,653,62,60,60,fire,,9.4,6,0
Braixen,88.1,Tairenarテールナー,Fox Pokémon,59,58,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,409,45,1059860,1.0,59,654,90,70,73,fire,,14.5,6,0
Delphox,88.1,Mahoxyマフォクシー,Fox Pokémon,69,72,1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,5120,70,534,45,1059860,1.5,75,655,114,100,104,fire,psychic,39.0,6,0
Froakie,88.1,Keromatsuケロマツ,Bubble Frog Pokémon,56,40,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,314,45,1059860,0.3,41,656,62,44,71,water,,7.0,6,0
Frogadier,88.1,Gekogashiraゲコガシラ,Bubble Frog Pokémon,63,52,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,405,45,1059860,0.6,54,657,83,56,97,water,,10.9,6,0
Greninja,88.1,Gekkougaゲッコウガ,Ninja Pokémon,145,67,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,5120,70,640,45,1059860,1.5,72,658,153,71,132,water,dark,40.0,6,0
Bunnelby,50,Horubeeホルビー,Digging Pokémon,36,38,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,237,255,1000000,0.4,38,659,32,36,57,normal,,5.0,6,0
Diggersby,50,Horudoホルード,Digging Pokémon,56,77,1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,3840,70,423,127,1000000,1.0,85,660,50,77,78,normal,ground,42.4,6,0
Fletchling,50,Yayakomaヤヤコマ,Tiny Robin Pokémon,50,43,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,278,255,1059860,0.3,45,661,40,38,62,normal,flying,1.7,6,0
Fletchinder,50,Hinoyakomaヒノヤコマ,Ember Pokémon,0.00,0.00,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,3840,70,382,120,1059860,0.7,62,662,56,52,84,fire,flying,16.0,6,0
Talonflame,50,Fiarrowファイアロー,Scorching Pokémon,0.00,0.00,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,3840,70,499,45,1059860,1.2,78,663,74,69,126,fire,flying,24.5,6,0
Scatterbug,50,Kofukimushiコフキムシ,Scatterdust Pokémon,35,40,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,200,255,1000000,0.3,38,664,27,25,35,bug,,2.5,6,0
Spewpa,50,Kofuuraiコフーライ,Scatterdust Pokémon,22,60,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,213,120,1000000,0.3,45,665,27,30,29,bug,,8.4,6,0
Vivillon,50,Viviyonビビヨン,Scale Pokémon,52,50,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,411,45,1000000,1.2,80,666,90,50,89,bug,flying,17.0,6,0
Litleo,11.2,Shishikoシシコ,Lion Cub Pokémon,50,58,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,369,220,1059860,0.6,62,667,73,54,72,fire,normal,13.5,6,0
Pyroar,11.2,Kaenjishiカエンジシ,Royal Pokémon,68,72,0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,507,65,1059860,1.5,86,668,109,66,106,fire,normal,81.5,6,0
Flabébé,0,Flabebeフラベベ,Single Bloom Pokémon,38,39,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,303,225,1000000,0.1,44,669,61,79,42,fairy,,0.1,6,0
Floette,0,Floetteフラエッテ,Fairy Pokémon,65,67,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,551,120,1000000,0.2,74,670,125,128,92,fairy,,0.9,6,0
Florges,0,Florgesフラージェス,Garden Pokémon,65,68,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,552,45,1000000,1.1,78,671,112,154,75,fairy,,10.0,6,0
Skiddo,50,Meecleメェークル,Mount Pokémon,65,48,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,350,200,1000000,0.9,66,672,62,57,52,grass,,31.0,6,0
Gogoat,50,Gogoatゴーゴート,Mount Pokémon,100,62,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,531,45,1000000,1.7,123,673,97,81,68,grass,,91.0,6,0
Pancham,50,Yanchamヤンチャム,Playful Pokémon,82,62,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,348,220,1000000,0.6,67,674,46,48,43,fighting,,8.0,6,0
Pangoro,50,Gorondaゴロンダ,Daunting Pokémon,124,78,1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,6400,70,495,65,1000000,2.1,95,675,69,71,58,fighting,dark,136.0,6,0
Furfrou,50,Trimmienトリミアン,Poodle Pokémon,80,60,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,472,160,1000000,1.2,75,676,65,90,102,normal,,28.0,6,0
Espurr,50,Nyasperニャスパー,Restraint Pokémon,48,54,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,355,190,1000000,0.3,62,677,63,60,68,psychic,,3.5,6,0
Meowstic,50,Nyaonixニャオニクス,Constraint Pokémon,48,76,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,5120,70,466,75,1000000,0.6,74,678,83,81,104,psychic,,8.5,6,0
Honedge,50,Hitotsukiヒトツキ,Sword Pokémon,0.00,0.00,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,5120,70,325,180,1000000,0.8,45,679,35,37,28,steel,ghost,2.0,6,0
Doublade,50,Nidangillニダンギル,Sword Pokémon,0.00,0.00,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,5120,70,448,90,1000000,0.8,59,680,45,49,35,steel,ghost,4.5,6,0
Aegislash,50,Gillgardギルガルド,Royal Sword Pokémon,0.00,0.00,0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,5120,70,520,45,1000000,1.7,60,681,150,50,60,steel,ghost,53.0,6,0
Spritzee,50,Shushupuシュシュプ,Perfume Pokémon,52,60,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,341,200,1000000,0.2,78,682,63,65,23,fairy,,0.5,6,0
Aromatisse,50,Frefuwanフレフワン,Fragrance Pokémon,72,72,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,462,140,1000000,0.8,101,683,99,89,29,fairy,,15.5,6,0
Swirlix,50,Peroppafuペロッパフ,Cotton Candy Pokémon,48,66,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,341,200,1000000,0.4,62,684,59,57,49,fairy,,3.5,6,0
Slurpuff,50,Peroreamペロリーム,Meringue Pokémon,80,86,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,480,140,1000000,0.8,82,685,85,75,72,fairy,,5.0,6,0
Inkay,50,Maaiikaマーイーカ,Revolving Pokémon,54,53,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,288,190,1000000,0.4,53,686,37,46,45,dark,psychic,3.5,6,0
Malamar,50,Calamaneroカラマネロ,Overturning Pokémon,92,88,4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,5120,70,482,80,1000000,1.5,86,687,68,75,73,dark,psychic,47.0,6,0
Binacle,50,Kameteteカメテテ,Two-Handed Pokémon,52,67,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,306,120,1000000,0.5,42,688,39,56,50,rock,water,31.0,6,0
Barbaracle,50,Gamenodesガメノデス,Collective Pokémon,105,115,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,5120,70,500,45,1000000,1.3,72,689,54,86,68,rock,water,96.0,6,0
Skrelp,50,Kuzumoクズモー,Mock Kelp Pokémon,60,60,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,5120,70,320,225,1000000,0.5,50,690,60,60,30,poison,water,7.3,6,0
Dragalge,50,Dramidoroドラミドロ,Mock Kelp Pokémon,75,90,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,5120,70,494,55,1000000,1.8,65,691,97,123,44,poison,dragon,81.5,6,0
Clauncher,50,Udeppouウデッポウ,Water Gun Pokémon,53,62,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,330,225,1250000,0.5,50,692,58,63,44,water,,8.3,6,0
Clawitzer,50,Blosterブロスター,Howitzer Pokémon,73,88,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,500,55,1250000,1.3,71,693,120,89,59,water,,35.3,6,0
Helioptile,50,Erikiteruエリキテル,Generator Pokémon,38,33,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,289,190,1000000,0.5,44,694,61,43,70,electric,normal,6.0,6,0
Heliolisk,50,Elezardエレザード,Generator Pokémon,55,52,1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,5120,70,481,75,1000000,1.0,62,695,109,94,109,electric,normal,21.0,6,0
Tyrunt,88.1,Chigorasチゴラス,Royal Heir Pokémon,89,77,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,7680,70,362,45,1000000,0.8,58,696,45,45,48,rock,dragon,26.0,6,0
Tyrantrum,88.1,Gachigorasガチゴラス,Despot Pokémon,121,119,1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,7680,70,521,45,1000000,2.5,82,697,69,59,71,rock,dragon,270.0,6,0
Amaura,88.1,Amarusアマルス,Tundra Pokémon,59,50,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,7680,70,362,45,1000000,1.3,77,698,67,63,46,rock,ice,25.2,6,0
Aurorus,88.1,Amarurugaアマルルガ,Tundra Pokémon,77,72,1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,7680,70,521,45,1000000,2.7,123,699,99,92,58,rock,ice,225.0,6,0
Sylveon,88.1,Nymphiaニンフィア,Intertwining Pokémon,65,65,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,8960,70,525,45,1000000,1.0,95,700,110,130,60,fairy,,23.5,6,0
Hawlucha,50,Luchabullルチャブル,Wrestling Pokémon,0.00,0.00,0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,5120,70,500,100,1000000,0.8,78,701,74,63,118,fighting,flying,21.5,6,0
